record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,retrieved_doc_ids,retrieved_scores,model_explanation,model_recommendation,latency_seconds,retries_used,json_valid,strict_schema_valid,error
R019,USB_002,USB,Authorised USB inserted and folder viewed,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,authorised_usb;usb_files_viewed,NET_001; NORMAL_003; USB_002,16; 16; 9,The device is using a private network with no risky co-signal.,No action required; normal private network use.,4.785,0,TRUE,TRUE,
R020,AUTH_015,AUTH,Successful login with no failed attempts,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,successful_login,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The device is using a private network with no risky co-signal, and basic command-line tools are being used without any suspicious activity.",No action required; this activity is within normal operational bounds.,5.398,0,TRUE,TRUE,
R021,NET_004,NET,Wi-Fi or network settings viewed without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,network_profile_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,17; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this is normal network activity.,5.047,0,TRUE,TRUE,
R022,PROC_007,PROC,PowerShell script run from local test folder,normal,abnormal,FALSE,FN,,medium,high,FALSE,1.0,script_execution; powershell_activity,script_execution,PROC_003; PROC_001; NET_001,28; 22; 19,"A PowerShell script was executed, but it's part of a sanctioned process with no other risky signals.",Verify the script's origin and ensure it's part of a sanctioned process.,5.646,0,TRUE,TRUE,
R023,PROC_003,PROC,Windows Terminal opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,terminal_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal operational bounds.,5.131,0,TRUE,TRUE,
R024,PROC_010,PROC,Nmap scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.333,nmap_activity; local_network_scan,network_scanner_activity;network_scan;authorised_local_target,PROC_001; NET_001; NORMAL_003,19; 18; 18,"The user executed nmap scans on the local network, which is a sign of potential network reconnaissance.",Investigate the nmap scan activity and check for unauthorized network access attempts.,5.677,0,TRUE,TRUE,
R025,PERSIST_016,PERSIST,Services list opened and viewed without changing service settings,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,services_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this is normal network activity.,4.751,0,TRUE,TRUE,
R026,AUTH_008,AUTH,Repeated failed logins followed by successful normal use,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,repeated_failed_logins; public_network,repeated_failed_logins;successful_login,AUTH_003; NORMAL_003; AUTH_004,22; 19; 16,Multiple failed login attempts combined with a public network profile indicate potential automated attack activity.,Investigate the failed login attempts and network configuration for security breaches.,5.543,0,TRUE,TRUE,
R027,SEC_008,SEC,Defender disabled while browser is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; defender_change,defender_disabled;browser_activity,SEC_003; AUTH_005; NORMAL_003,24; 19; 19,"Microsoft Defender real-time protection is disabled, which removes a key defense layer and is a high-risk security action.",Enable real-time protection in Microsoft Defender and review system security settings.,5.52,0,TRUE,TRUE,
R028,AUTH_005,AUTH,Multiple failed login attempts,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,high_failed_login_count; rapid_activity_window,repeated_failed_logins,AUTH_004; NORMAL_003; AUTH_003,27; 23; 19,"The device experienced a high number of failed login attempts within a short time frame, which is indicative of automated guessing attempts.",Investigate the failed login attempts and ensure account credentials are secure.,4.931,0,TRUE,TRUE,
R029,USB_007,USB,USB contains executable or script file visible,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,private_network; no_additional_risky_activity,usb_connected;usb_script_or_executable_present;no_file_execution,NET_001; NORMAL_003; USB_004,16; 16; 14,The device is using a private network with no risky co-signal.,No action required; normal network activity detected.,4.849,0,TRUE,TRUE,
R030,USB_012,USB,USB activity while Defender protection is disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; usb_connection_count,usb_connected;defender_disabled,SEC_003; USB_005; AUTH_005,23; 19; 16,"Microsoft Defender real-time protection is disabled, which removes a key defense layer. Additionally, there is one USB connection detected.",Enable real-time protection in Defender and monitor USB activity for suspicious behavior.,5.344,0,TRUE,TRUE,
R031,AUTH_017,AUTH,Normal session after successful login with no authentication errors,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,successful_login;normal_app_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The device is using a private network with normal activity and no suspicious commands or processes.,No action required; this activity is within normal baseline behavior.,4.859,0,TRUE,TRUE,
R032,PERSIST_015,PERSIST,Task Scheduler opened and existing tasks viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with no suspicious activity detected.,No action required; normal network activity is expected.,4.51,0,TRUE,TRUE,
R033,USB_004,USB,Single USB use during normal work,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,authorised_usb;normal_app_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The device is using a private network with normal command-line activity and no suspicious processes.,No action required; this activity is within normal operational bounds.,5.052,0,TRUE,TRUE,
R034,NET_014,NET,Public network profile combined with failed logins and scanner activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.667,failed_login_activity; public_network,public_network;failed_login;network_scanner_activity,AUTH_005; AUTH_002; NET_002,28; 19; 19,Failed login attempts combined with a public network profile indicate potential unauthorized access attempts.,Investigate the failed login attempts and ensure network security measures are in place.,5.242,0,TRUE,TRUE,
R035,PERSIST_001,PERSIST,Task Scheduler opened with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; no_additional_risky_activity; task_scheduler_viewed,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; PERSIST_001,18; 17; 16,The device is using a private network and viewed Task Scheduler without any changes or risky activities.,No action required; this activity is normal and poses no risk.,5.175,0,TRUE,TRUE,
R036,USB_005,USB,Unknown USB inserted with no file opened,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_disabled; usb_connection,unknown_usb;no_file_execution,SEC_003; USB_005; SEC_004,20; 14; 13,"Defender real-time protection is disabled, which removes a key defense layer, and there is a USB connection, increasing the risk of unauthorized data transfer or malware execution.",Enable Microsoft Defender real-time protection and investigate the USB connection for potential security threats.,5.281,0,TRUE,TRUE,
R037,USB_015,USB,Authorised USB inserted and removed without opening files,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,authorised_usb;cleanup_activity,NET_001; NORMAL_003; USB_001,16; 16; 10,The device is using a private network with no risky co-signal.,No action required; normal activity detected.,4.933,0,TRUE,TRUE,
R038,NORMAL_015,NORMAL,Normal browsing of trusted websites with no downloads or security changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,browser_activity,NORMAL_003; NET_001; NET_002,17; 16; 9,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is normal.,5.528,0,TRUE,TRUE,
R039,NORMAL_002,NORMAL,Normal browser activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,browser_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The device is using a private network with normal activity and no additional risky signals.,No action required; this activity is within normal baseline behavior.,4.782,0,TRUE,TRUE,
R040,NET_006,NET,Public network activity with controlled browser download,normal,abnormal,FALSE,FN,,low,medium,FALSE,1.0,public_network; file_downloaded,public_network;file_download,SEC_003; AUTH_005; NET_002,19; 18; 18,"The device is connected to a public network and a file was downloaded, but no other risky indicators are present.",Ensure the downloaded file is from a trusted source and consider enabling real-time protection if not already active.,5.514,0,TRUE,TRUE,
R041,NET_008,NET,Public network activity combined with failed login activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,failed_login_activity; public_network,public_network;failed_login,AUTH_005; NET_002; NORMAL_003,17; 17; 16,"The device has a public network profile combined with failed login attempts, which may indicate unauthorized access attempts.",Investigate the failed login attempts and ensure network security measures are in place.,5.296,0,TRUE,TRUE,
R042,NET_007,NET,Public network activity while PowerShell is open,normal,abnormal,FALSE,FN,,low,high,FALSE,0.0,failed_login; no_additional_risky_activity,public_network;powershell_activity,AUTH_002; AUTH_005; NET_002,22; 22; 19,A single failed login attempt on a public network without other risky activities is typically due to user error and poses low risk.,No action required. Monitor for additional suspicious activity.,5.748,0,TRUE,TRUE,
R043,NORMAL_018,NORMAL,"Normal switching between browser, Word, and File Explorer",normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,browser_activity;document_activity;file_browsing;normal_app_activity,NET_001; NORMAL_003; PROC_001,17; 17; 15,The device is using a private network and running basic PowerShell commands without any additional risky activity.,No action required; this activity is considered normal.,5.199,0,TRUE,TRUE,
R044,NORMAL_017,NORMAL,Normal Notepad text editing with no command-line or security activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,document_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The device is using a private network with no risky co-signal, and basic command-line tools are being used without any suspicious activity.",No action required; this activity is within normal operational bounds.,5.005,0,TRUE,TRUE,
R045,NET_002,NET,Public network normal browsing session,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,public_network;browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is within normal baseline behavior.,5.117,0,TRUE,TRUE,
R046,NET_005,NET,Public network profile detected,normal,normal,TRUE,TN,,low,low,TRUE,1.0,public_network; no_additional_risky_activity,public_network;no_additional_risky_activity,AUTH_005; NET_002; SEC_003,18; 18; 18,The device is connected to a public network but shows no other risky activity.,Monitor for additional risk signals.,4.684,0,TRUE,TRUE,
R047,NET_009,NET,Network scanner opened or version checked,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,private_network; no_additional_risky_activity; basic_command_use,network_scanner_activity,PROC_001; NET_004; NET_001,21; 18; 17,The device is operating on a private network with basic command-line use and no signs of malicious activity.,No action required; this activity is within normal operational bounds.,5.619,0,TRUE,TRUE,
R048,AUTH_002,AUTH,Two failed login attempts followed by normal use,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.5,repeated_failed_logins; public_network,repeated_failed_logins;successful_login,AUTH_003; NORMAL_003; AUTH_004,22; 20; 17,"Multiple failed login attempts on a private network may indicate a brute-force attack, but since the network is private, the risk is medium.",Investigate the failed login attempts and ensure account credentials are secure.,5.239,0,TRUE,TRUE,
R049,PROC_004,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; basic_command_use,development_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The device is using a private network with normal command-line activity and no signs of malicious behavior.,No action required; this activity is within normal operational bounds.,4.904,0,TRUE,TRUE,
R050,AUTH_003,AUTH,Failed login activity on private network,abnormal,normal,FALSE,FP,,high,low,FALSE,0.5,repeated_failed_logins; public_network,failed_login;private_network,AUTH_003; NORMAL_003; AUTH_004,22; 19; 16,Multiple failed login attempts on a private network may indicate automated guessing attempts.,Investigate the failed login attempts and check for potential brute force attacks.,4.632,0,TRUE,TRUE,
R051,SEC_010,SEC,Defender disabled while PowerShell is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; risky_processes,defender_disabled;powershell_activity,SEC_003; PROC_005; USB_005,26; 22; 21,"Microsoft Defender real-time protection is disabled, which removes a key defense layer, and risky processes like PowerShell are running.",Enable real-time protection and monitor PowerShell activity for suspicious commands.,5.522,0,TRUE,TRUE,
R052,NORMAL_004,NORMAL,Normal Teams activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,defender_disabled; defender_config_changed,communication_app_activity;normal_app_activity,SEC_003; SEC_004; PROC_005,21; 14; 12,"Defender real-time protection is disabled, but no additional risky activity is detected.",Check if Defender is disabled for a legitimate reason and ensure real-time protection is enabled for better security.,5.238,0,TRUE,TRUE,
R053,PERSIST_011,PERSIST,Scheduled task created while PowerShell is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,scheduled_task_change; defender_disabled,scheduled_task_created;powershell_activity,PERSIST_002; SEC_003; SEC_004,17; 17; 15,"A scheduled task was modified without clear justification, and Microsoft Defender real-time protection is disabled, both of which are high-risk indicators.","Investigate the scheduled task modification and check why Defender is disabled. Ensure real-time protection is enabled unless there's a documented, legitimate reason for it being off.",5.665,0,TRUE,TRUE,
R054,SEC_006,SEC,Defender setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_config_changed; defender_disabled,defender_configuration_changed;security_setting_restored,SEC_003; SEC_002; SEC_004,22; 19; 19,"Defender real-time protection is disabled, which removes a key defense layer and is a high-risk security action.",Check if Defender was disabled intentionally and ensure real-time protection is enabled.,5.432,0,TRUE,TRUE,
R055,USB_011,USB,USB activity while PowerShell is open,normal,abnormal,FALSE,FN,,low,high,FALSE,0.0,normal_app_activity; no_additional_risky_activity,usb_connected;powershell_activity,SEC_003; USB_005; NORMAL_001,20; 18; 16,Standard applications like Notepad and Windows Terminal are open with no additional risky signals.,No action required; this activity is within normal operational bounds.,5.435,0,TRUE,TRUE,
R056,PROC_002,PROC,CMD opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,cmd_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,The device is using a private network with normal browsing activity and no additional risky signals.,No action required; this activity is within normal operational bounds.,5.245,0,TRUE,TRUE,
R057,NORMAL_010,NORMAL,Normal cloud folder or local folder browsing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity,file_browsing,NET_001; NORMAL_003; NET_002,16; 16; 8,"The device is using a private network with no risky co-signal, indicating normal activity.",No action required; this is normal network usage.,4.923,0,TRUE,TRUE,
R058,PERSIST_007,PERSIST,Harmless scheduled task deleted after test,normal,abnormal,FALSE,FN,,low,medium,FALSE,1.0,scheduled_task_deleted; cleanup_activity; no_persistence_change; no_additional_risky_activity,scheduled_task_deleted,PERSIST_003; NET_001; NORMAL_003,17; 16; 16,"A harmless test task was deleted as part of cleanup activity, which is normal maintenance.",No action required; this is normal system maintenance.,5.599,0,TRUE,TRUE,
R059,NORMAL_003,NORMAL,Normal VS Code activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,development_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this activity is within normal bounds.,4.871,0,TRUE,TRUE,
R060,NET_012,NET,Network scanner activity while on public network profile,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,public_network; risky_processes,public_network;network_scanner_activity,AUTH_005; NET_002; SEC_003,17; 17; 16,A public network profile combined with the presence of nmap.exe indicates potential network scanning activity.,Investigate the presence of nmap.exe and network scanning activity on the public network.,4.901,0,TRUE,TRUE,
R061,AUTH_001,AUTH,One failed login attempt followed by normal use,normal,normal,TRUE,TN,,low,low,TRUE,0.5,failed_login; no_additional_risky_activity,failed_login;successful_login,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,A single failed login attempt followed by no other risky activity is likely a user error.,No action required; monitor for additional suspicious activity.,5.315,0,TRUE,TRUE,
R062,NORMAL_009,NORMAL,Normal settings viewing without making changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal browsing activity and no other risky signals.,No action required; this activity is within normal baseline behavior.,4.877,0,TRUE,TRUE,
R063,PERSIST_008,PERSIST,Harmless startup shortcut added for test,normal,abnormal,FALSE,FN,,low,medium,FALSE,1.0,startup_item_added; private_network,startup_item_added,PERSIST_004; NET_001; NORMAL_003,23; 16; 16,"A harmless startup item was added as part of normal configuration, and the device is using a private network.",No action required; this activity is within normal operational bounds.,5.047,0,TRUE,TRUE,
R064,PROC_008,PROC,PowerShell unusual or encoded-looking command used in controlled test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,unusual_powershell_command; suspicious_process_context,suspicious_command_pattern,PROC_001; NET_001; NORMAL_003,22; 17; 17,"The activity shows an unusual PowerShell command and suspicious process context, which could indicate potential security threats.",Investigate the unusual PowerShell command and check for any malicious activity.,5.009,0,TRUE,TRUE,
R065,NET_013,NET,Public network profile combined with Defender disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,1.0,defender_disabled; public_network,public_network;defender_disabled,AUTH_005; SEC_003; NET_002,21; 21; 16,"Defender real-time protection is disabled, and the device is connected to a public network, both of which are high-risk indicators.",Enable Defender real-time protection and ensure the device is connected to a private network.,5.474,0,TRUE,TRUE,
R066,AUTH_007,AUTH,High number of failed login attempts,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,repeated_failed_logins; public_network,high_failed_login_count,AUTH_003; NORMAL_003; AUTH_004,20; 18; 15,"Multiple failed login attempts on a private network may indicate automated guessing attempts, which is a strong abnormal authentication signal.",Investigate the failed login attempts and check for potential brute force attacks.,4.954,0,TRUE,TRUE,
R067,AUTH_009,AUTH,Failed login activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,repeated_failed_logins; risky_processes,failed_login;powershell_activity,AUTH_003; NORMAL_003; NORMAL_001,23; 20; 18,Multiple failed login attempts combined with processes like powershell.exe and windowsterminal.exe which are flagged as risky indicate potential unauthorized access attempts.,Investigate the failed login attempts and monitor the risky processes for suspicious activity.,5.499,0,TRUE,TRUE,
R068,NORMAL_001,NORMAL,Normal Word document activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,document_activity,NORMAL_003; NET_001; NET_002,17; 16; 9,"The device is using a private network with no risky co-signal, which is normal activity.",No action required; this is normal private network browsing.,4.829,0,TRUE,TRUE,
R069,PROC_012,PROC,Script run after controlled file download,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.0,defender_realtime_protection_disabled; private_network; risky_process_execution,file_download;script_execution,NORMAL_003; SEC_003; NET_001,18; 17; 16,"Microsoft Defender real-time protection is disabled, which removes a key defense layer, and PowerShell is being executed, which can be risky if not properly controlled.",Enable Microsoft Defender real-time protection and monitor PowerShell activity for suspicious behavior.,5.842,0,TRUE,TRUE,
R070,PERSIST_010,PERSIST,Test service start type viewed or changed in controlled test,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; service_change,service_configuration_changed,SEC_003; PERSIST_005; SEC_004,22; 20; 15,"Defender real-time protection is disabled and a service change was detected, which combined indicates a high-risk security action.",Check if the service change was authorized and ensure Defender real-time protection is enabled.,5.524,0,TRUE,TRUE,
R071,AUTH_004,AUTH,Minor authentication mistake during normal session,abnormal,normal,FALSE,FP,,high,low,FALSE,0.333,defender_disabled; failed_login_activity,failed_login;successful_login;normal_app_activity,SEC_003; AUTH_005; AUTH_002,23; 22; 20,"Defender real-time protection is disabled, which removes a key defense layer, and there is failed login activity, indicating potential unauthorized access attempts.",Enable Microsoft Defender real-time protection and investigate the failed login attempts for possible unauthorized access.,5.575,0,TRUE,TRUE,
R072,SEC_004,SEC,Security history viewed with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; no_additional_risky_activity; normal_network_activity,security_history_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,The device is using a private network with normal activity and no risky signals.,No action required; this activity is within normal bounds.,4.924,0,TRUE,TRUE,
R073,AUTH_011,AUTH,Failed login activity while connected to public network,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,failed_login_activity; public_network,failed_login;public_network,AUTH_005; NET_002; NORMAL_003,16; 16; 15,"The device has failed login attempts and is connected to a public network, which together indicate a potential security risk.",Investigate the failed login attempts and ensure the network connection is secure.,5.323,0,TRUE,TRUE,
