record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,model_explanation,model_recommendation,latency_seconds,json_valid,error
R012,SEC_003,SEC,Firewall settings viewed with no changes,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe running with ambiguous command line; python.exe running,settings_viewed;no_security_change,"The presence of PowerShell and Python processes, especially one without a visible command line, warrants further investigation as they can be used for malicious purposes.",Review PowerShell/Python execution history.,11.796,TRUE,
R013,SEC_015,SEC,Windows Security opened and viewed without making changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,settings_viewed,"The user is running PowerShell and Python, which are common for development tasks. Defender is enabled and configured correctly.",Monitor process activity.,10.389,TRUE,
R014,PERSIST_004,PERSIST,Startup apps viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; startup applications viewed,startup_items_viewed;no_persistence_change,"The user is running common development tools and viewing startup applications, which isn't inherently malicious given the context.",Monitor for unusual process activity.,10.464,TRUE,
R015,AUTH_006,AUTH,Repeated failed login attempts in short time,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,failed_login_count_band: high; failed_logins: 8,repeated_failed_logins,"There is a high number of failed login attempts, suggesting potential brute-force attacks or compromised credentials.",Review account lockout policies and investigate failed login sources.,11.362,TRUE,
R016,SEC_014,SEC,Multiple security control changes performed and restored,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.333,defender_disabled; realtime_protection_disabled,defender_configuration_changed;defender_disabled;security_setting_restored,"Endpoint Defender is disabled and real-time protection is off, significantly reducing the device's security posture.",Enable Endpoint Defender immediately.,10.461,TRUE,
R017,SEC_016,SEC,Defender status viewed and left enabled,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,settings_viewed;defender_enabled,"The user is running PowerShell and Python, which are common for development tasks. Defender is enabled and configured correctly.",Monitor process activity.,10.315,TRUE,
R018,SEC_005,SEC,Defender real-time protection temporarily disabled and restored,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,defender disabled; powershell elevated,defender_disabled;security_setting_restored,"Defender was initially disabled and then re-enabled, which could indicate tampering. Elevated PowerShell processes require careful monitoring.",Investigate Defender disablement event.,10.511,TRUE,
R019,USB_002,USB,Authorised USB inserted and folder viewed,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,authorised_usb;usb_files_viewed,"The device has standard security features enabled and shows typical application usage, including development tools like VS Code and scripting languages.",Continue monitoring.,10.246,TRUE,
R020,AUTH_015,AUTH,Successful login with no failed attempts,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; code.exe and notepad.exe opened,successful_login,"The user is using common development tools (VS Code, Notepad) and PowerShell, which are often used for legitimate tasks. Defender configuration changes are normal.",Monitor PowerShell usage.,11.227,TRUE,
R021,NET_004,NET,Wi-Fi or network settings viewed without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,network_profile_viewed;settings_viewed,"The device has standard security features enabled and shows typical application usage, including development tools like VS Code and system utilities.",Continue monitoring.,10.532,TRUE,
R022,PROC_007,PROC,PowerShell script run from local test folder,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,powershell.exe execution; windowsterminal.exe execution; script_execution,script_execution,"PowerShell and Windows Terminal are running, and a PowerShell script was executed; while these tools can be used legitimately, they're often associated with malicious activity.",Review the contents of test_script.ps1.,13.366,TRUE,
R023,PROC_003,PROC,Windows Terminal opened for normal command use,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe; windowsterminal.exe,terminal_activity;basic_command_use,"PowerShell and Windows Terminal are running, which can be used for malicious purposes if not carefully monitored. The parent process of PowerShell is Windows Terminal, indicating a potential chain of execution.",Review PowerShell scripts and terminal commands.,12.408,TRUE,
R024,PROC_010,PROC,Nmap scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,nmap.exe execution from cmd.exe; local network scan detected,network_scanner_activity;network_scan;authorised_local_target,"The user executed 'nmap' from the command line, indicating a local network scan which could be for legitimate or malicious purposes.",Investigate the purpose of the nmap scans.,12.919,TRUE,
R025,PERSIST_016,PERSIST,Services list opened and viewed without changing service settings,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; cmd.exe running,services_viewed;no_persistence_change,"The device has standard security features enabled and shows typical user activity, including the use of development tools like VS Code and system management console (MMC). The presence of PowerShell and CMD is common.",Monitor for unusual command-line arguments.,11.96,TRUE,
R026,AUTH_008,AUTH,Repeated failed logins followed by successful normal use,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,failed_login_activity; multiple failed logins,repeated_failed_logins;successful_login,Multiple failed login attempts suggest a potential brute-force attack or compromised account.,Investigate failed login sources and consider MFA.,10.563,TRUE,
R027,SEC_008,SEC,Defender disabled while browser is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,Defender disabled; Manual Defender disable/restore event,defender_disabled;browser_activity,"Windows Defender was temporarily disabled, which increases the risk of malware infection. The manual intervention suggests a potential user action requiring investigation.",Investigate why Defender was disabled.,11.196,TRUE,
R028,AUTH_005,AUTH,Multiple failed login attempts,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,failed_login_count_band: high; failed_logins: 6,repeated_failed_logins,"There is a high number of failed login attempts, suggesting potential brute-force activity or compromised credentials.",Investigate failed logins and review account security.,11.151,TRUE,
R029,USB_007,USB,USB contains executable or script file visible,abnormal,abnormal,TRUE,TP,,low,medium,FALSE,0.0,powershell.exe running; python.exe running,usb_connected;usb_script_or_executable_present;no_file_execution,"PowerShell and Python are often used for malicious purposes, although their presence doesn't automatically indicate a threat.",Monitor PowerShell/Python usage.,10.331,TRUE,
R030,USB_012,USB,USB activity while Defender protection is disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; realtime_protection_enabled: false,usb_connected;defender_disabled,"Endpoint Defender is disabled, leaving the system vulnerable to threats. Real-time protection is also off, indicating a significant security gap.",Enable Endpoint Defender and real-time protection immediately.,11.212,TRUE,
R031,AUTH_017,AUTH,Normal session after successful login with no authentication errors,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; defender configuration change,successful_login;normal_app_activity,"The user is running common applications and PowerShell, which can be used for legitimate tasks or malicious purposes. A Defender configuration change occurred, but no other risky activity was detected.",Monitor PowerShell usage.,11.294,TRUE,
R032,PERSIST_015,PERSIST,Task Scheduler opened and existing tasks viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,task_scheduler_viewed;no_persistence_change,"PowerShell and Python are commonly used for legitimate tasks, though they can also be misused. The device has security features enabled.",Monitor PowerShell/Python usage.,10.463,TRUE,
R033,USB_004,USB,Single USB use during normal work,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,authorised_usb;normal_app_activity,"The device has standard security features enabled and shows typical user activity, including common applications and scripting environments.",Monitor for unusual process behavior.,10.807,TRUE,
R034,NET_014,NET,Public network profile combined with failed logins and scanner activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.333,failed_login_activity; risky_processes: nmap.exe,public_network;failed_login;network_scanner_activity,The presence of 'nmap.exe' and failed login attempts suggest potential unauthorized access or reconnaissance activity.,Investigate the source of the failed logins and the purpose of 'nmap.exe'.,11.409,TRUE,
R035,PERSIST_001,PERSIST,Task Scheduler opened with no changes,abnormal,normal,FALSE,FP,,low,low,TRUE,0.0,powershell.exe running; mmc.exe opened; viewed task_scheduler,task_scheduler_viewed;no_persistence_change,"PowerShell and MMC are often used for legitimate tasks, but also by attackers. Viewing the Task Scheduler could indicate an attempt to understand or modify scheduled jobs.",Monitor PowerShell usage.,11.933,TRUE,
R036,USB_005,USB,Unknown USB inserted with no file opened,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,antivirus_disabled; realtime_protection_enabled_after_snapshot,unknown_usb;no_file_execution,"Endpoint security controls are disabled, then enabled. This suggests potential tampering or a compromised state.",Investigate Defender status changes.,10.636,TRUE,
R037,USB_015,USB,Authorised USB inserted and removed without opening files,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,authorised_usb;cleanup_activity,"The user is running PowerShell and Python, which are common for development tasks. Defender is enabled and the network profile is private.",Monitor process activity.,10.519,TRUE,
R038,NORMAL_015,NORMAL,Normal browsing of trusted websites with no downloads or security changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,browser_activity,"The device has standard security features enabled and shows typical user activity like opening Notepad and Opera, along with some background processes.",Continue monitoring.,10.826,TRUE,
R039,NORMAL_002,NORMAL,Normal browser activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,browser_activity,"The user is running common development tools (code.exe, python.exe) and standard applications like Notepad and Opera. While PowerShell and Python are present, there's no indication of malicious activity.",Monitor for unusual command-line arguments.,12.104,TRUE,
R040,NET_006,NET,Public network activity with controlled browser download,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.5,antivirus_disabled; public_network,public_network;file_download,"The device is connected to a public network and has critical security features like antivirus disabled, increasing the risk of compromise.",Enable endpoint protection immediately.,10.786,TRUE,
R041,NET_008,NET,Public network activity combined with failed login activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,failed_login_activity; powershell.exe running,public_network;failed_login,"Failed login attempts suggest a potential brute-force attack or unauthorized access attempt, especially when combined with PowerShell execution.",Review failed login events and consider account lockout policies.,11.81,TRUE,
R042,NET_007,NET,Public network activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,failed_login_activity; risky_processes,public_network;powershell_activity,"There was a failed login attempt, and PowerShell and Windows Terminal are flagged as risky processes. While these tools are commonly used, their presence alongside a failed login warrants further investigation.",Review user activity logs for suspicious commands.,12.645,TRUE,
R043,NORMAL_018,NORMAL,"Normal switching between browser, Word, and File Explorer",abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe elevated with suspicious command line; powershell.exe in risky processes,browser_activity;document_activity;file_browsing;normal_app_activity,"A PowerShell process was launched with an elevated privilege and executed a batch file from the system32 directory, which is unusual behavior.",Investigate task.bat content.,11.305,TRUE,
R044,NORMAL_017,NORMAL,Normal Notepad text editing with no command-line or security activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,document_activity,"The user is running PowerShell and Python, which are common for development tasks. Defender is enabled and configured normally.",Monitor process activity.,9.87,TRUE,
R045,NET_002,NET,Public network normal browsing session,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,public_network;browser_activity,"The device has standard security features enabled and shows typical application usage, including development tools and a web browser. The presence of PowerShell and Python is not inherently malicious.",Monitor for unusual command-line arguments.,11.193,TRUE,
R046,NET_005,NET,Public network profile detected,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.5,antivirus_disabled; public_network,public_network;no_additional_risky_activity,"The device has critical security controls disabled (antivirus, realtime protection) and is connected to a public network. This significantly increases the risk of compromise.",Enable antivirus and firewall immediately.,10.81,TRUE,
R047,NET_009,NET,Network scanner opened or version checked,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,cmd.exe process; windowsterminal.exe process; nmap scanner version check,network_scanner_activity,"The presence of cmd.exe and windowsterminal.exe processes, combined with a verified nmap scanner version check, suggests potential unauthorized activity or reconnaissance.",Investigate the command line arguments used by cmd.exe and windowsterminal.exe.,13.463,TRUE,
R048,AUTH_002,AUTH,Two failed login attempts followed by normal use,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,failed_login_activity; multiple failed logins,repeated_failed_logins;successful_login,Multiple failed login attempts suggest a potential brute-force attack or unauthorized access attempt.,Review login logs and consider account lockout policies.,9.981,TRUE,
R049,PROC_004,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,development_activity,"The user is running common development tools like PowerShell, Python and VS Code which are not inherently malicious.",Monitor for unusual activity.,10.222,TRUE,
R050,AUTH_003,AUTH,Failed login activity on private network,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.5,failed_login_activity; multiple failed logins,failed_login;private_network,Multiple failed login attempts suggest a potential brute-force attack or unauthorized access attempt.,Review login logs and consider account lockout policies.,10.121,TRUE,
R051,SEC_010,SEC,Defender disabled while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,defender_disabled; risky_processes,defender_disabled;powershell_activity,"Defender was temporarily disabled, and PowerShell and Windows Terminal are flagged as risky processes. This warrants further investigation to understand why Defender was disabled and what commands were executed in these tools.",Investigate Defender disablement event.,12.205,TRUE,
R052,NORMAL_004,NORMAL,Normal Teams activity,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,antivirus_disabled; realtime_protection_disabled,communication_app_activity;normal_app_activity,"Endpoint security is disabled, which increases the risk of malware infection and data compromise.",Enable endpoint security immediately.,10.007,TRUE,
R053,PERSIST_011,PERSIST,Scheduled task created while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe process detected; scheduled_task_change,scheduled_task_created;powershell_activity,"The presence of a PowerShell process and a scheduled task change indicates potential malicious activity, requiring further investigation.",Review scheduled task details.,10.133,TRUE,
R054,SEC_006,SEC,Defender setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,defender_config_changed; antivirus_enabled: false,defender_configuration_changed;security_setting_restored,"Defender configuration was changed and antivirus is disabled, which weakens endpoint protection. This could indicate a malicious attempt to evade detection.",Investigate Defender configuration changes and re-enable antivirus.,10.688,TRUE,
R055,USB_011,USB,USB activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe execution; windowsterminal.exe execution; no antivirus protection; firewall disabled,usb_connected;powershell_activity,"The presence of PowerShell and Windows Terminal, flagged as risky processes, combined with the lack of endpoint security (antivirus/firewall) raises concerns about potential malicious activity or unauthorized access.",Investigate PowerShell command line arguments.,13.183,TRUE,
R056,PROC_002,PROC,CMD opened for normal command use,abnormal,normal,FALSE,FP,,low,low,TRUE,0.0,"cmd.exe running from explorer.exe; windowsterminal.exe running from svchost.exe; risky_processes: cmd.exe, windowsterminal.exe",cmd_activity;basic_command_use,"The presence of 'cmd.exe' and 'windowsterminal.exe' in the risky processes list, combined with their parent processes being explorer.exe and svchost.exe respectively, warrants further investigation as this could indicate unusual activity.",Investigate command lines used by cmd.exe and windowsterminal.exe.,15.218,TRUE,
R057,NORMAL_010,NORMAL,Normal cloud folder or local folder browsing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,file_browsing,"The user is running common development tools (code.exe, python.exe) and has standard security settings enabled. The presence of PowerShell and Python isn't inherently risky in a development environment.",Monitor process activity.,10.986,TRUE,
R058,PERSIST_007,PERSIST,Harmless scheduled task deleted after test,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,scheduled_task_change,scheduled_task_deleted,"A scheduled task named 'Dissertation_Test_Task' was deleted, which could indicate malicious activity or unauthorized modification of system settings.",Investigate the deletion of the scheduled task.,10.073,TRUE,
R059,NORMAL_003,NORMAL,Normal VS Code activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,development_activity,The device has standard security features enabled and shows typical process activity for a private network environment.,Continue monitoring.,9.329,TRUE,
R060,NET_012,NET,Network scanner activity while on public network profile,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,nmap.exe running,public_network;network_scanner_activity,"The presence of 'nmap.exe' indicates potential network scanning activity, which could be malicious.",Investigate the user and process origin.,9.614,TRUE,
R061,AUTH_001,AUTH,One failed login attempt followed by normal use,abnormal,normal,FALSE,FP,,low,low,TRUE,0.5,failed_login_activity; powershell.exe running (no command line),failed_login;successful_login,"There was a failed login attempt, which could indicate an attacker trying to gain access. A PowerShell process is running without a visible command line, warranting further investigation.",Review failed login events and monitor PowerShell activity.,11.238,TRUE,
R062,NORMAL_009,NORMAL,Normal settings viewing without making changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,settings_viewed,"The device has standard security features enabled and shows typical user activity with common applications like Notepad and VS Code, along with scripting languages.",Monitor for unusual process behavior.,12.669,TRUE,
R063,PERSIST_008,PERSIST,Harmless startup shortcut added for test,abnormal,abnormal,TRUE,TP,,low,medium,FALSE,0.0,startup_item_change,startup_item_added,"A startup item has been added, which could indicate malicious software or unauthorized configuration changes.",Investigate the 'Notepad startup shortcut' origin.,9.495,TRUE,
R064,PROC_008,PROC,PowerShell unusual or encoded-looking command used in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe execution; windowsterminal.exe execution; unusual_powershell_command,suspicious_command_pattern,"The presence of PowerShell and Windows Terminal, combined with a flagged 'unusual' command activity, suggests potential malicious scripting or unauthorized access.",Investigate the PowerShell commands executed.,12.303,TRUE,
R065,NET_013,NET,Public network profile combined with Defender disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; network_profile:public,public_network;defender_disabled,"Endpoint Defender is disabled and the network profile is public, creating a significant security vulnerability.",Immediately re-enable Endpoint Defender.,9.97,TRUE,
R066,AUTH_007,AUTH,High number of failed login attempts,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,failed_login_activity; multiple failed logins,high_failed_login_count,Multiple failed login attempts suggest a potential brute-force attack or unauthorized access attempt.,Review account lockout policies and monitor for further suspicious activity.,10.333,TRUE,
R067,AUTH_009,AUTH,Failed login activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,failed_login_activity; risky_processes,failed_login;powershell_activity,Multiple failed login attempts suggest a potential brute-force attack or compromised account. The presence of PowerShell and Windows Terminal in the risky processes list warrants further investigation.,Review failed login events and monitor user activity.,11.736,TRUE,
R068,NORMAL_001,NORMAL,Normal Word document activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,document_activity,"The user is running common development tools (code.exe, winword.exe) and scripting languages (powershell.exe, python.exe). Defender is enabled and functioning normally.",Monitor script execution.,10.952,TRUE,
R069,PROC_012,PROC,Script run after controlled file download,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.0,powershell.exe running; antivirus disabled,file_download;script_execution,"PowerShell is a powerful tool that can be misused, and the lack of antivirus protection increases vulnerability.",Investigate PowerShell usage and enable endpoint security.,10.121,TRUE,
R070,PERSIST_010,PERSIST,Test service start type viewed or changed in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,service_change; defender_am_service_enabled: false,service_configuration_changed,"A service setting was manually changed, which could indicate unauthorized modification. Defender is also disabled.",Investigate the service change and enable Defender.,10.155,TRUE,
R071,AUTH_004,AUTH,Minor authentication mistake during normal session,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.333,failed_login_activity; antivirus_disabled,failed_login;successful_login;normal_app_activity,"There was a failed login attempt, and critical security features like antivirus are disabled. This suggests potential unauthorized access or malicious activity.",Investigate the failed login and enable endpoint protection.,10.573,TRUE,
R072,SEC_004,SEC,Security history viewed with no changes,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe running; python.exe running,security_history_viewed;settings_viewed,"The presence of PowerShell and Python executables being run is unusual for a standard user workflow, potentially indicating scripting or automation activity.",Investigate the commands executed by these processes.,10.834,TRUE,
R073,AUTH_011,AUTH,Failed login activity while connected to public network,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,failed_login_activity; powershell.exe running,failed_login;public_network,Failed login attempts suggest a potential brute-force attack or compromised account. The presence of PowerShell warrants further investigation.,Review failed login events and monitor PowerShell activity.,10.538,TRUE,
R074,NORMAL_005,NORMAL,Normal file browsing in Documents,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,file_browsing,The device has standard security features enabled and shows typical process activity for a private network connection.,Continue monitoring.,9.382,TRUE,
R075,NET_017,NET,Normal browsing on private network with no downloads or scanning,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,private_network;browser_activity,"The user is running common scripting tools (PowerShell and Python), which can be used for legitimate or malicious purposes, but there are no immediate indicators of compromise.",Monitor PowerShell/Python usage.,10.842,TRUE,
R076,PERSIST_002,PERSIST,Existing scheduled tasks viewed only,abnormal,normal,FALSE,FP,,low,low,TRUE,0.0,powershell.exe running; mmc.exe opened,task_scheduler_viewed;no_persistence_change,"PowerShell and MMC are often used for legitimate tasks, but also by attackers. The combination warrants further investigation.",Review PowerShell command history.,9.999,TRUE,
R077,AUTH_012,AUTH,High failed login count in a short time window,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,failed_login_activity; high_count_not_captured,high_failed_login_count;rapid_activity_window,"There is evidence of failed login attempts, and the number of failures is high but not captured. This suggests a potential brute-force attack or compromised account.",Review failed login events and consider account lockout policies.,11.297,TRUE,
R078,NET_010,NET,Network scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,cmd.exe process; windowsterminal.exe process; nmap scan activity,network_scan;authorised_local_target,"The presence of cmd.exe and windowsterminal.exe processes, combined with a local network scan using nmap, suggests potential reconnaissance or unauthorized testing.",Investigate the user's purpose for running these tools.,12.323,TRUE,
R079,USB_017,USB,Authorised USB used to copy a harmless document file,normal,normal,TRUE,TN,,low,low,TRUE,0.0,powershell.exe running; python.exe running,authorised_usb;usb_file_copied,"The user is running PowerShell and Python, which are common for development tasks. Defender is enabled and the network profile is private.",Monitor process activity.,10.217,TRUE,
R080,PERSIST_013,PERSIST,Startup item added while Defender is disabled,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,defender_disabled; startup_item_change,defender_disabled;startup_item_added,"Defender is disabled and a new startup item (Notepad shortcut) has been added, which could indicate malicious activity or unauthorized changes.",Investigate the Notepad startup shortcut and re-enable Defender.,10.595,TRUE,
R081,AUTH_014,AUTH,Failed login activity combined with suspicious process activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.5,failed_login_activity; risky_processes,failed_login;suspicious_command_pattern,There was a failed login attempt and PowerShell and Windows Terminal are flagged as risky processes. This suggests potential unauthorized access or malicious activity.,Investigate the failed login and monitor PowerShell usage.,11.071,TRUE,
R082,PERSIST_009,PERSIST,Harmless startup shortcut removed after test,abnormal,normal,FALSE,FP,,low,low,TRUE,0.0,startup_item_change,startup_item_removed;cleanup_activity,"A startup item was removed, which could indicate a user attempting to disable or hide something. While the removal itself isn't inherently malicious, it warrants investigation.",Review operator note for context.,10.274,TRUE,
R083,USB_013,USB,USB activity with compressed archive accessed,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,archive_accessed; usb_connection_count,usb_connected;usb_archive_accessed,"An archive file (zip) was accessed from a USB drive, which could contain malicious content. The device also has no endpoint security enabled.",Scan the USB drive and its contents.,10.779,TRUE,
R084,USB_008,USB,USB executable or script accessed in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,powershell.exe execution from explorer.exe; windowsterminal.exe launched by svchost.exe; risky processes detected,usb_connected;usb_script_or_executable_accessed,"PowerShell and Windows Terminal are flagged as risky, and their parent processes (svchost.exe and explorer.exe) are unusual launch points, suggesting potential automation or malicious activity.",Investigate the PowerShell script 'D:\test_script.ps1' and monitor svchost.exe for unexpected behavior.,14.275,TRUE,
R085,PROC_009,PROC,Nmap opened or version checked,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,0.0,nmap.exe process detected; cmd.exe used to execute nmap,network_scanner_activity,"The presence of 'nmap.exe' being executed from the command line suggests potential network scanning activity, which could indicate reconnaissance for malicious purposes.",Investigate user intent and network traffic.,12.332,TRUE,
