record_id,scenario_id,category,scenario_name,predicted_class,ground_truth_class,class_match,outcome,manual_review,predicted_risk,ground_truth_risk,risk_match,indicator_overlap,predicted_indicators,expected_indicators,retrieved_doc_ids,retrieved_scores,model_explanation,model_recommendation,latency_seconds,retries_used,json_valid,strict_schema_valid,error
R011,PROC_005,PROC,PowerShell used to list local processes,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.5,powershell_activity; windowsterminal.exe; risky_processes,powershell_activity;process_enumeration,PROC_001; SEC_003; PROC_005,20; 20; 18,"The presence of PowerShell and Windows Terminal processes, along with the execution of a command-line script, indicates potential malicious activity.",Investigate further to determine the purpose and legitimacy of these processes.,5.915,0,TRUE,TRUE,
R012,SEC_003,SEC,Firewall settings viewed with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; no_additional_risky_activity,settings_viewed;no_security_change,NET_001; NORMAL_003; PROC_001,16; 16; 15,The observed activity is normal as it shows basic command-line use on a private network with no risky co-signals.,No further action required; the system is operating within expected parameters.,5.323,0,TRUE,TRUE,
R013,SEC_015,SEC,Windows Security opened and viewed without making changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_browsing; security_history_viewed,settings_viewed,NET_001; NORMAL_003; SEC_001,18; 18; 17,The user is browsing common sites on a private network and viewing security interfaces without making any changes.,No further action required; the activity appears to be normal.,5.326,0,TRUE,TRUE,
R014,PERSIST_004,PERSIST,Startup apps viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,startup_item_viewed,startup_items_viewed;no_persistence_change,PERSIST_004; NET_001; NORMAL_004,18; 17; 17,"The user viewed the Startup applications interface, which is a normal activity.",No further action required.,5.205,0,TRUE,TRUE,
R015,AUTH_006,AUTH,Repeated failed login attempts in short time,abnormal,abnormal,TRUE,TP,,medium,medium,TRUE,1.0,high_failed_login_count; repeated_failed_logins,repeated_failed_logins,AUTH_004; NORMAL_003; AUTH_003,24; 20; 17,"The high frequency of failed logins, combined with the presence of repeated failed login attempts, suggests a potential security risk. This could be due to automated guessing behavior or other malicious activity.",Review login logs and monitor for any suspicious activity. Consider implementing additional authentication measures to prevent unauthorized access.,6.093,0,TRUE,TRUE,
R016,SEC_014,SEC,Multiple security control changes performed and restored,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.333,defender_disabled; firewall_events,defender_configuration_changed;defender_disabled;security_setting_restored,SEC_003; PERSIST_005; SEC_004,22; 15; 15,"The Microsoft Defender real-time protection is disabled, and there are repeated configuration changes. This combination of events indicates a high risk of security compromise.",Enable Microsoft Defender real-time protection and review the firewall configuration to ensure it is set up correctly.,5.541,0,TRUE,TRUE,
R017,SEC_016,SEC,Defender status viewed and left enabled,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity,settings_viewed;defender_enabled,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The observed activity is normal as it involves basic command-line use on a private network, with no signs of malicious behavior.",No further action required; continue monitoring the device for any potential security threats.,5.53,0,TRUE,TRUE,
R018,SEC_005,SEC,Defender real-time protection temporarily disabled and restored,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; realtime_protection_enabled = false,defender_disabled;security_setting_restored,SEC_003; PROC_005; AUTH_005,31; 19; 18,Disabling Microsoft Defender real-time protection removes a key defence layer and is a confirmed high-risk security action.,Enable Microsoft Defender real-time protection to restore the key defense layer.,5.496,0,TRUE,TRUE,
R019,USB_002,USB,Authorised USB inserted and folder viewed,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.5,unknown_usb; usb_connected; usb_files_viewed,authorised_usb;usb_files_viewed,NET_001; NORMAL_003; USB_002,16; 16; 9,"An unknown device is connected and its files are viewed, which raises concern. Although visibility is not execution, the presence of an unknown device increases the risk level.",Verify the identity of the connected device and ensure that it is trusted before proceeding.,5.527,0,TRUE,TRUE,
R020,AUTH_015,AUTH,Successful login with no failed attempts,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use,successful_login,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The observed activity is normal as it shows basic command-line use on a private network, with no risky co-signal.",No further action required; continue monitoring for potential security threats.,5.162,0,TRUE,TRUE,
R021,NET_004,NET,Wi-Fi or network settings viewed without changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,network_profile_viewed;settings_viewed,NET_001; NORMAL_003; NET_002,17; 16; 8,The observed scenario shows ordinary use of a private network with no risky signals. The user is browsing common sites and using legitimate applications.,No further action required; the system is operating within normal parameters.,5.207,0,TRUE,TRUE,
R022,PROC_007,PROC,PowerShell script run from local test folder,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,script_execution; powershell_activity,script_execution,PROC_003; PROC_001; NET_001,28; 22; 19,"Script execution and PowerShell activity were observed, which may indicate a potential risk. The script name is 'test_script.ps1', and the command line was 'PowerShell script executed from local test folder'.",Review the script's legitimacy and ensure it is sanctioned before allowing further execution.,6.189,0,TRUE,TRUE,
R023,PROC_003,PROC,Windows Terminal opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity; no_additional_risky_activity,terminal_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,"The observed activity is normal as it involves basic command-line use on a private network, with no signs of suspicious or malicious behavior.",No further action required; the system appears to be functioning normally.,5.657,0,TRUE,TRUE,
R024,PROC_010,PROC,Nmap scan run against local authorised test target,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.333,nmap.exe; local_network_scan,network_scanner_activity;network_scan;authorised_local_target,PROC_001; NET_001; NORMAL_003,19; 18; 18,The presence of nmap.exe and local network scan command activity in the verified activity context suggests a potential security risk. This is considered high-risk because it may indicate unauthorized scanning or probing on the private network.,"Investigate further to determine the purpose and scope of the network scan, and consider blocking or restricting access to the nmap.exe executable if necessary.",6.284,0,TRUE,TRUE,
R025,PERSIST_016,PERSIST,Services list opened and viewed without changing service settings,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,services_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,"The observed scenario shows normal private network use with no risky signals. The user is browsing common sites and using the command prompt, PowerShell, and Python without any suspicious activity.",No further action required; continue monitoring for potential security threats.,5.423,0,TRUE,TRUE,
R026,AUTH_008,AUTH,Repeated failed logins followed by successful normal use,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,repeated_failed_logins; rapid_activity_window,repeated_failed_logins;successful_login,AUTH_003; NORMAL_003; AUTH_004,22; 19; 16,"The high frequency of failed logins, combined with a rapid activity window, suggests an automated guessing behavior, which is a strong abnormal authentication signal.",Investigate the cause of the repeated failed logins and consider implementing additional security measures to prevent unauthorized access.,5.951,0,TRUE,TRUE,
R027,SEC_008,SEC,Defender disabled while browser is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled,defender_disabled;browser_activity,SEC_003; AUTH_005; NORMAL_003,24; 19; 19,Disabling Microsoft Defender real-time protection removes a key defence layer and is a confirmed high-risk security action.,Restore Defender real-time protection to ensure ongoing system security.,5.325,0,TRUE,TRUE,
R028,AUTH_005,AUTH,Multiple failed login attempts,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,1.0,repeated_failed_logins; rapid_activity_window; public_network,repeated_failed_logins,AUTH_004; NORMAL_003; AUTH_003,27; 23; 19,"The high frequency of failed logins, combined with a public network profile and rapid activity window, suggests automated guessing behavior.",Investigate the source of the failed logins and consider implementing additional authentication measures to prevent unauthorized access.,5.283,0,TRUE,TRUE,
R029,USB_007,USB,USB contains executable or script file visible,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,usb_script_or_executable_accessed; unknown_usb,usb_connected;usb_script_or_executable_present;no_file_execution,NET_001; NORMAL_003; USB_004,16; 16; 14,The presence of a script or executable from an unknown USB drive and its access or execution indicate risky activity.,Investigate the origin of the USB drive and ensure that any scripts or executables are authorized and legitimate.,5.593,0,TRUE,TRUE,
R030,USB_012,USB,USB activity while Defender protection is disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,0.5,defender_disabled; realtime_protection_enabled = false,usb_connected;defender_disabled,SEC_003; USB_005; AUTH_005,23; 19; 16,Disabling Microsoft Defender real-time protection removes a key defence layer and is a confirmed high-risk security action.,Enable Microsoft Defender real-time protection to restore the key defence layer.,5.506,0,TRUE,TRUE,
R031,AUTH_017,AUTH,Normal session after successful login with no authentication errors,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity,successful_login;normal_app_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The observed activity is normal as it only involves basic command-line use and opening of notepad, code, winword, and opera. The network profile is private, and no risky co-signal is present.",No further action required; the observed activity is benign.,5.57,0,TRUE,TRUE,
R032,PERSIST_015,PERSIST,Task Scheduler opened and existing tasks viewed only,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed activity is normal as the device is operating on a private network with ordinary connectivity and no scanning or failed login attempts.,No further action required; continue monitoring for potential security threats.,5.314,0,TRUE,TRUE,
R033,USB_004,USB,Single USB use during normal work,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; benign_background_processes,authorised_usb;normal_app_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The observed activity is normal as it shows basic command-line use on a private network with no risky co-signal.,No further action required; the system is operating within expected parameters.,5.2,0,TRUE,TRUE,
R034,NET_014,NET,Public network profile combined with failed logins and scanner activity,abnormal,abnormal,TRUE,TP,,medium,critical,FALSE,0.667,failed_login_activity; public_network; nmap.exe,public_network;failed_login;network_scanner_activity,AUTH_005; AUTH_002; NET_002,28; 19; 19,"The combination of failed login activity, public network profile, and the presence of a suspicious process (nmap.exe) suggests a higher risk level.",Review system logs for potential security breaches and consider implementing additional security measures to prevent unauthorized access.,5.881,0,TRUE,TRUE,
R035,PERSIST_001,PERSIST,Task Scheduler opened with no changes,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; normal_browsing; no_additional_risky_activity; task_scheduler_viewed,task_scheduler_viewed;no_persistence_change,NET_001; NORMAL_003; PERSIST_001,18; 17; 16,"The user is browsing the web on a private network and viewing the Task Scheduler interface, which is normal administrative activity.",No further action required.,5.259,0,TRUE,TRUE,
R036,USB_005,USB,Unknown USB inserted with no file opened,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_disabled; realtime_protection_enabled,unknown_usb;no_file_execution,SEC_003; USB_005; SEC_004,20; 14; 13,"Defender real-time protection is disabled, which weakens the device's security posture.",Enable Defender real-time protection to restore the device's security defenses.,5.319,0,TRUE,TRUE,
R037,USB_015,USB,Authorised USB inserted and removed without opening files,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; ordinary_browsing; authorised_usb,authorised_usb;cleanup_activity,NET_001; NORMAL_003; USB_001,16; 16; 10,"The user is using the device on a private network, browsing common websites, and connecting an authorized USB drive. This activity is considered normal.",No further action required.,5.198,0,TRUE,TRUE,
R038,NORMAL_015,NORMAL,Normal browsing of trusted websites with no downloads or security changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,browser_activity,NORMAL_003; NET_001; NET_002,17; 16; 9,"The observed scenario shows ordinary browsing and private network use, which is considered normal.",No further action required.,5.305,0,TRUE,TRUE,
R039,NORMAL_002,NORMAL,Normal browser activity,normal,normal,TRUE,TN,,low,low,TRUE,1.0,private_network; basic_command_use; normal_network_activity; browser_activity,browser_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The user is using a private network, running basic commands in the command line, and browsing common websites. This activity is considered normal.",No further action required.,5.176,0,TRUE,TRUE,
R040,NET_006,NET,Public network activity with controlled browser download,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.5,defender_disabled; public_network,public_network;file_download,SEC_003; AUTH_005; NET_002,19; 18; 18,"The Microsoft Defender real-time protection is disabled, and the device is connected to a public network. This combination of signals indicates a higher risk.",Enable Microsoft Defender real-time protection and consider using a private network or VPN when connecting to public networks.,5.783,0,TRUE,TRUE,
R041,NET_008,NET,Public network activity combined with failed login activity,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,1.0,failed_login_activity; public_network,public_network;failed_login,AUTH_005; NET_002; NORMAL_003,17; 17; 16,"The device has failed login activity and is connected to a public network, which raises the risk level.",Verify user authentication and consider implementing additional security measures for devices connecting to public networks.,5.523,0,TRUE,TRUE,
R042,NET_007,NET,Public network activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,failed_login_activity; risky_processes,public_network;powershell_activity,AUTH_002; AUTH_005; NET_002,22; 22; 19,"The presence of failed login activity and risky processes (powershell.exe and windowsterminal.exe) suggests a potential security risk. Although the network profile is public, this alone does not raise severity.",Monitor the system for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,6.321,0,TRUE,TRUE,
R043,NORMAL_018,NORMAL,"Normal switching between browser, Word, and File Explorer",abnormal,normal,FALSE,FP,,medium,low,FALSE,0.0,powershell.exe; risky_processes,browser_activity;document_activity;file_browsing;normal_app_activity,NET_001; NORMAL_003; PROC_001,17; 17; 15,The presence of PowerShell and risky processes suggests potential malicious activity. Further investigation is recommended.,"Review the process details to determine if any suspicious commands were executed, and consider running a full system scan.",5.28,0,TRUE,TRUE,
R044,NORMAL_017,NORMAL,Normal Notepad text editing with no command-line or security activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; powershell_activity; cmd_activity; terminal_activity,document_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,"The observed activity is normal as it involves basic command-line use on a private network, with no signs of malicious behavior.",No further action required; continue monitoring the device for any potential security threats.,5.243,0,TRUE,TRUE,
R045,NET_002,NET,Public network normal browsing session,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,public_network;browser_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows ordinary use of a private network with no risky signals. The user is browsing common sites and using legitimate applications.,No further action required; the activity appears to be normal.,5.538,0,TRUE,TRUE,
R046,NET_005,NET,Public network profile detected,abnormal,normal,FALSE,FP,,high,low,FALSE,0.5,failed_login_activity; public_network,public_network;no_additional_risky_activity,AUTH_005; NET_002; SEC_003,18; 18; 18,The combination of failed logins and a public network profile indicates a stronger abnormal pattern than authentication failures alone.,Investigate the cause of the failed logins and ensure that the device is not being used in an insecure environment.,5.396,0,TRUE,TRUE,
R047,NET_009,NET,Network scanner opened or version checked,normal,abnormal,FALSE,FN,,low,medium,FALSE,0.0,powershell_activity; cmd_activity; terminal_activity; basic_command_use; development_activity; no_additional_risky_activity,network_scanner_activity,PROC_001; NET_004; NET_001,21; 18; 17,"The observed activity is normal as it involves basic command-line use, such as opening PowerShell and running a directory listing. The presence of Python and Notepad++ suggests development or administration activities.",Monitor the system for any potential risks and ensure that antivirus software is enabled.,6.477,0,TRUE,TRUE,
R048,AUTH_002,AUTH,Two failed login attempts followed by normal use,abnormal,normal,FALSE,FP,,high,low,FALSE,0.5,repeated_failed_logins; rapid_activity_window,repeated_failed_logins;successful_login,AUTH_003; NORMAL_003; AUTH_004,22; 20; 17,"The high frequency of failed logins, combined with a rapid activity window, suggests automated guessing behavior and raises concern.",Investigate the cause of the repeated failed logins and consider implementing additional authentication measures to prevent unauthorized access.,5.233,0,TRUE,TRUE,
R049,PROC_004,PROC,VS Code terminal used for normal development activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; basic_command_use; no_additional_risky_activity,development_activity,NET_001; NORMAL_003; PROC_001,16; 16; 9,The observed activity is normal as it shows basic command-line use on a private network with no risky co-signal.,No further action required; the system is operating within expected parameters.,5.043,0,TRUE,TRUE,
R050,AUTH_003,AUTH,Failed login activity on private network,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.5,failed_login_activity; multiple failed logins,failed_login;private_network,AUTH_003; NORMAL_003; AUTH_004,22; 19; 16,"The high frequency of failed logins, particularly within a short activity window, is a strong abnormal authentication signal consistent with automated guessing behavior.",Review the login attempts and consider implementing additional security measures to prevent unauthorized access.,5.241,0,TRUE,TRUE,
R051,SEC_010,SEC,Defender disabled while PowerShell is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,defender_disabled; powershell.exe; windowsterminal.exe,defender_disabled;powershell_activity,SEC_003; PROC_005; USB_005,26; 22; 21,"Defender real-time protection is disabled, and suspicious processes (Powershell and Windows Terminal) are running.",Enable Defender real-time protection and review the running processes for potential threats.,5.828,0,TRUE,TRUE,
R052,NORMAL_004,NORMAL,Normal Teams activity,abnormal,normal,FALSE,FP,,high,low,FALSE,0.0,defender_disabled; script_execution,communication_app_activity;normal_app_activity,SEC_003; SEC_004; PROC_005,21; 14; 12,"The Defender real-time protection is disabled, and script execution is detected. This combination of events indicates a strong abnormal pattern.",Investigate the cause of the Defender disablement and review the executed scripts to ensure they are legitimate.,5.593,0,TRUE,TRUE,
R053,PERSIST_011,PERSIST,Scheduled task created while PowerShell is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,scheduled_task_change; defender_disabled,scheduled_task_created;powershell_activity,PERSIST_002; SEC_003; SEC_004,17; 17; 15,The scheduled task creation and Defender real-time protection disablement are both abnormal activities that indicate a potential security risk.,Review the system logs for further evidence of malicious activity and consider enabling Defender real-time protection to prevent potential threats.,5.502,0,TRUE,TRUE,
R054,SEC_006,SEC,Defender setting changed temporarily and restored,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,0.0,defender_config_changed; defender_disabled,defender_configuration_changed;security_setting_restored,SEC_003; SEC_002; SEC_004,22; 19; 19,"Defender real-time protection was temporarily disabled and then restored, which is a security-relevant action. This could indicate an attempt to bypass security controls.",Review the system logs for any suspicious activity and ensure that Defender is enabled and configured correctly.,5.684,0,TRUE,TRUE,
R055,USB_011,USB,USB activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.0,defender_disabled; risky_processes,usb_connected;powershell_activity,SEC_003; USB_005; NORMAL_001,20; 18; 16,"The Defender real-time protection is disabled, and two risky processes (powershell.exe and windowsterminal.exe) are running. This combination indicates a high-risk security activity.",Disable the risky processes and re-enable Defender real-time protection to ensure device security.,5.941,0,TRUE,TRUE,
R056,PROC_002,PROC,CMD opened for normal command use,normal,normal,TRUE,TN,,low,low,TRUE,0.5,private_network; basic_command_use,cmd_activity;basic_command_use,NET_001; NORMAL_003; PROC_001,17; 17; 15,"The user is using the command line on a private network, which is normal activity.",No action required.,4.782,0,TRUE,TRUE,
R057,NORMAL_010,NORMAL,Normal cloud folder or local folder browsing,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,file_browsing,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed activity is normal as the device is operating on a private network with ordinary connectivity and no scanning or failed login attempts.,No further action required; continue monitoring for potential security threats.,5.175,0,TRUE,TRUE,
R058,PERSIST_007,PERSIST,Harmless scheduled task deleted after test,normal,abnormal,FALSE,FN,,low,medium,FALSE,1.0,scheduled_task_deleted; cleanup_activity; no_persistence_change; no_additional_risky_activity,scheduled_task_deleted,PERSIST_003; NET_001; NORMAL_003,17; 16; 16,The deletion of a scheduled task is considered normal as it is likely a test cleanup activity.,No further action required; the event is benign.,5.665,0,TRUE,TRUE,
R059,NORMAL_003,NORMAL,Normal VS Code activity,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; normal_network_activity; no_additional_risky_activity,development_activity,NET_001; NORMAL_003; NET_002,16; 16; 8,The observed scenario shows normal private network use with no risky activity detected. The user opened Notepad and had some benign background processes running.,No further action is required; the system appears to be functioning normally.,5.148,0,TRUE,TRUE,
R060,NET_012,NET,Network scanner activity while on public network profile,abnormal,abnormal,TRUE,TP,,high,high,TRUE,0.5,failed_login_activity; public_network; nmap.exe,public_network;network_scanner_activity,AUTH_005; NET_002; SEC_003,17; 17; 16,"The combination of failed logins, a public network profile, and the presence of the suspicious process 'nmap.exe' indicates a higher risk activity.",Investigate further to determine the purpose of the 'nmap.exe' process and ensure that it is not malicious.,5.5,0,TRUE,TRUE,
R061,AUTH_001,AUTH,One failed login attempt followed by normal use,abnormal,normal,FALSE,FP,,medium,low,FALSE,0.5,failed_login_activity; failed_login_count_band,failed_login;successful_login,AUTH_002; NORMAL_003; AUTH_004,20; 19; 17,"A single failed login is not uncommon, but the combination of a high frequency and no other risk signals suggests that this activity may be abnormal.",Monitor the device for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,5.705,0,TRUE,TRUE,
R062,NORMAL_009,NORMAL,Normal settings viewing without making changes,normal,normal,TRUE,TN,,low,low,TRUE,0.0,private_network; browser_activity; normal_network_activity; no_additional_risky_activity,settings_viewed,NET_001; NORMAL_003; NET_002,16; 16; 8,The user is browsing common sites on a private network with no other risk signals.,No action required; the activity is normal and low-risk.,5.053,0,TRUE,TRUE,
R063,PERSIST_008,PERSIST,Harmless startup shortcut added for test,abnormal,abnormal,TRUE,TP,,high,medium,FALSE,1.0,startup_item_added,startup_item_added,PERSIST_004; NET_001; NORMAL_003,23; 16; 16,The addition of an unexplained startup item is a persistence mechanism and is considered a risky action.,Review the added startup item to ensure it is legitimate and remove or disable it if necessary.,5.277,0,TRUE,TRUE,
R064,PROC_008,PROC,PowerShell unusual or encoded-looking command used in controlled test,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,unusual_powershell_command; powershell.exe; windowsterminal.exe,suspicious_command_pattern,PROC_001; NET_001; NORMAL_003,22; 17; 17,The presence of unusual PowerShell commands and the execution of powershell.exe and windowsterminal.exe processes indicate potential risky activity.,Review the PowerShell command history and monitor the system for any suspicious activity.,5.669,0,TRUE,TRUE,
R065,NET_013,NET,Public network profile combined with Defender disabled,abnormal,abnormal,TRUE,TP,,high,critical,FALSE,1.0,defender_disabled; public_network,public_network;defender_disabled,AUTH_005; SEC_003; NET_002,21; 21; 16,"The Microsoft Defender real-time protection is disabled, and the device is connected to a public network. This combination of factors indicates a higher risk.",Disable any unnecessary services and ensure that all software updates are applied.,5.523,0,TRUE,TRUE,
R066,AUTH_007,AUTH,High number of failed login attempts,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.0,repeated_failed_logins; rapid_activity_window,high_failed_login_count,AUTH_003; NORMAL_003; AUTH_004,20; 18; 15,"The high frequency of failed logins, combined with a rapid activity window, suggests automated guessing behavior and raises concern.",Review login attempts and consider implementing additional authentication measures to prevent unauthorized access.,5.3,0,TRUE,TRUE,
R067,AUTH_009,AUTH,Failed login activity while PowerShell is open,abnormal,abnormal,TRUE,TP,,medium,high,FALSE,0.5,repeated_failed_logins; rapid_activity_window,failed_login;powershell_activity,AUTH_003; NORMAL_003; NORMAL_001,23; 20; 18,"The repeated failed logins and rapid activity window suggest a potential security risk. Although the network profile is private, the presence of risky processes like powershell.exe and windowsterminal.exe increases the risk level.",Monitor the device for further suspicious activity and consider implementing additional security measures to prevent unauthorized access.,5.984,0,TRUE,TRUE,
